ForeFlight Logbook Import,This row is required for importing into ForeFlight. Do not delete or modify.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aircraft Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftID,TypeCode,Year,Make,Model,GearType,EngineType,equipType (FAA),aircraftClass (FAA),complexAircraft (FAA),taa (FAA),highPerformance (FAA),pressurized (FAA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-04,SIM 29/8/7,KMIA,KMIA,PAN AM,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,3.5,0.00,0.00,0.00,0.00,2,1;ILS OR LOC RWY 04R;04R;KJFK;;,,,,,,0.0,4.0,4.0,0.0,,,,,,,,,,"""Sim 7""",,,,,,2,1,0,0,2
2022-10-29,SCA17,KSDL,KSDL,KTUS,,,,,,,2.3,2.3,0.0,2.3,0.0,2.3,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,2.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-10-28,SCA18,KSDL,KSDL,KDVT,,,,,,,2.5,2.5,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,2.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-10-21,SCA17,KSDL,KSDL,,,,,,,,0.9,0.9,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,1
2022-10-07,SCA77,KSDL,KSDL,P08 E60,,,,,,,2.5,2.5,0.0,0.0,0.0,2.5,,,,,0.0,0,0.00,0.0,2.2,0.00,0.00,0.00,0.00,0,1;VOR/DME-A;21;KSDL;;CIRCLE,1;ILS OR LOC RWY 05;05;KCGZ;;,1;VOR RWY 05;05;P08;;,1;VOR RWY 05;05;KCGZ;;,,,2.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-09-22,SCA54,KSDL,KSDL,,,,,,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-09-21,SCA54,KSDL,KSDL,KDVT,,,,,,,1.6,1.6,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-09-20,SCA95,KSDL,KSDL,,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,1.6,0.00,0.00,0.00,0.00,0,1;ILS OR LOC RWY 05;05;KCGZ;;,1;RNAV (GPS) RWY 04R;04R;KCHD;;,1;VOR/DME-A;3;KSDL;;,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-09-19,N714SC,KSDL,KSDL,,,,,,,,1.1,1.1,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,1,0,0,2
2022-09-19,SCA23 ,KSDL,KSDL,,,,,,,,1.1,1.1,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,1,0,0,2
2022-09-19,SCA18,KSDL,KSDL,KDVT,,,,,,,1.9,1.9,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-09-15,N714SC,KSDL,KSDL,KFLG,,,,,,,2.1,2.1,0.0,0.0,0.0,2.1,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,1,0,0,2
2022-09-13,N714SC,KSDL,KSDL,KDVT,,,,,,,1.7,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-09-12,N854SC,KSDL,KSDL,KDVT,,,,,,,1.8,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.2,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-09-05,SCA17,KSDL,KSDL,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,1,0,0,2
2022-09-05,N714SC,KSDL,KSDL,P13,,,,,,,1.9,1.9,0.0,0.0,0.0,1.9,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,1,0,0,2
2022-09-04,SCA75,KSDL,KSDL,,,,,,,,1.1,1.1,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,1
2022-09-04,SCA75,KSDL,KSDL,,,,,,,,0.9,0.9,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,1
2022-09-04,N714SC,KSDL,KSDL,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,1
2022-08-31,SCA54,KSDL,KSDL,,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,5,1,0,0,5
2022-08-30,SCA52,KSDL,KSDL,KDVT,,,,,,,1.4,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-08-30,SCA52,KSDL,KSDL,,,,,,,,1.4,1.4,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,1
2022-08-27,SCA95,KSDL,KSDL,KPRC,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,1,0,0,2
2022-08-26,N714SC,KSDL,KSDL,,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,1,0,0,2
2022-08-26,SCA54,KSDL,KSDL,,21:28,,,22:12,,,0.5,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.5,0.0,0.0,0.2,,,,,,,,,,,,,,,,0,0,0,0,0
2022-08-25,SCA16,KSDL,KSDL,KDVT,,,,,,,1.6,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.6,0.0,0.0,1.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-08-24,N181SC,KSDL,KSDL,KDVT,,,,,,,1.7,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-08-24,SCA16,KSDL,KSDL,KDVT,,,,,,,1.6,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.2,0.00,0.00,0.00,0.00,0,,,,,,,1.6,0.0,0.0,1.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-08-24,N181SC,KSDL,KSDL,DVT,,,,,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,9,1,0,0,9
2022-08-23,N423SC,KSDL,KSDL,KDVT,,,,,,,1.7,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.2,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-08-22,N423SC,KSDL,KSDL,,,,,,,,1.9,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.3,0.00,0.00,0.00,0.00,0,,,,,,,1.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-08-18,SCA95,KSDL,KSDL,,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,1,0,0,2
2022-08-18,N171SC,KSDL,KSDL,KDVT,,,,,,,1.7,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-08-17,N181SC,KSDL,KSDL,KDVT,,,,,,,1.5,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-08-16,SCA52,KSDL,KSDL,,,,,,,,1.6,1.6,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,1,0,0,2
2022-08-16,SCA17,KSDL,KSDL,KDVT,,,,,,,1.9,1.9,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-08-15,SCA54,KSDL,KSDL,,,,,,,,1.2,1.2,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-08-13,N776SC,KSDL,KSDL,,,,,,,,1.4,1.4,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,1
2022-08-11,N747SC,KCHD,KSDL,KCHD TFD KCGZ PXR KSDL ,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,1.2,0.00,0.00,0.00,0.00,0,1;VOR/DME-A;21;KSDL;;CIRCLE,1;ILS OR LOC RWY 05;05;KCGZ;;,1;RNAV (GPS) RWY 05;05;KCGZ;;,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-08-11,N694SC,KSDL KCGZ,KCHD,,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,1.0,0.00,0.00,0.00,0.00,4,1;VOR RWY 05;05;KCGZ;;CIRCLE,1;ILS OR LOC RWY 05;05;KCGZ;Missed;,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-08-10,N747SC,KCHD P08,KSDL,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,1.2,0.00,0.00,0.00,0.00,4,1;VOR RWY 05;05;P08;;CIRCLE,1;ILS OR LOC RWY 05;05;KCGZ;Missed;,,,,,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-08-10,N747SC,KSDL,KSDL,KSDL KCGZ P08 KCHD ,,,,,,,2.0,2.0,0.0,0.0,0.0,2.0,,,,,0.0,0,0.00,0.0,1.2,0.00,0.00,0.00,0.00,0,1;ILS OR LOC RWY 05;05;KCGZ;;,1;RNAV (GPS) RWY 05;05;KCGZ;;,1;RNAV (GPS) RWY 04R;04R;KCHD;;,,,,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-08-08,SCA54,KTUS,KSDL,,,,,,,,2.0,2.0,0.0,2.0,0.0,2.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,2.0,0.0,0.0,0.0,,,,,,,,,,"""Commercial night XC""",,,,,,0,0,0,0,0
2022-08-08,SCA54,KSDL,KTUS,,,,,,,,2.0,2.0,0.0,0.0,0.0,2.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,2.0,0.0,0.0,,,,,,,,,,,"""2 hour day XC""",,,,,,0,0,0,0,0
2022-08-04,SCA40,KSDL,KSDL,KPRC,,,,,,,2.1,2.1,0.0,0.0,0.0,2.1,,,,,0.0,0,0.00,1.0,0.0,0.00,0.00,0.00,0.00,0,1;ILS OR LOC/DME RWY 21L;21L;KPRC;;,,,,,,2.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-08-04,N171SC,KSDL,KSDL,KDVT,,,,,,,1.7,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-08-02,N716SC,KSDL,KSDL,KPRC,,,,,,,1.8,0.0,0.0,0.0,0.0,1.8,,,,,0.0,0,133.20,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.5,,,,,,,,,,,,,,,,0,0,0,0,0
2022-08-02,SCA52,KSDL,KSDL,KDVT,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-08-01,SCA40,KSDL,KSDL,KDVT,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-07-22,SCA54,KSDL,KSDL,KDVT,,,,,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,"""Commercial maneuvers!""",,,,,,0,0,0,0,0
2022-07-21,SCA95,KSDL,KSDL,,,,,,,,1.5,1.5,,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,1,0,0,2
2022-07-21,SCA95,KSDL,KSDL,,,,,,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,"""Commercial maneuvers""",,,,,,0,0,0,0,0
2022-07-19,N423SC,KSDL,KSDL,,,,,,,,1.9,1.9,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-07-18,SCA54,KSDL,KSDL,KDVT,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-07-11,N951SC,KSDL,KSDL,,,,,,,,1.5,1.5,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-07-04,SCA69,KSDL,KSDL,KDVT KGEU,14:08,,,15:41,,,1.4,1.4,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.5,0.00,0.00,0.00,0.00,1,1;RNAV (GPS) RWY 19;19;KGEU;;,1;RNAV (GPS) RWY 07R;07R;KDVT;;,,,,,1.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-07-01,N714SC,KSDL,KSDL,KDVT KGEU,18:00,,,19:42,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,1,1;RNAV (GPS) RWY 25L;25L;KDVT;;,1;RNAV (GPS) RWY 19;19;KGEU;;,1;VOR/DME-A;21;KSDL;;,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-06-30,N854SC,KSDL,KSDL,KCGZ,15:09,,,16:54,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.2,0.00,0.00,0.00,0.00,0,1;ILS OR LOC RWY 05;05;KCGZ;;,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-06-30,SCA54,KSDL,KSDL,KCGZ,15:09,,,16:54,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.2,0.00,0.00,0.00,0.00,0,1;ILS OR LOC RWY 05;05;KCGZ;;,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-06-28,ALSIM,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,1.7,0.00,0.00,0.00,0.00,4,1;RNAV (GPS) RWY 19;19;KGEU;;,1;ILS OR LOC RWY 05;05;KCGZ;;,1;RNAV (GPS) RWY 05;05;KCGZ;;,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-06-23,N280SC,KSDL,KSDL,KDVT,,,,,,,1.6,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-06-22,SCA16,KSDL,KSDL,,,,,,,,1.6,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-06-22,SCA75,KSDL,KSDL,,,,,,,,1.6,1.6,0.0,0.0,0.0,,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,2,0,0,2
2022-06-22,SCA75,KSDL,KSDL,,,,,,,,1.6,1.6,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,1,0,0,2
2022-06-22,SCA75,KSDL,KSDL,,,,,,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,6,1,0,0,6
2022-06-22,SCA75,KSDL,KSDL,,,,,,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,1,0,0,2
2022-06-22,SCA54,KSDL,KSDL,,,,,,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,8,1,0,0,8
2022-06-20,SCA69,KSDL,KSDL,,,,,,,,1.4,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-06-16,N747SC,KSDL,KSDL,KDVT,,,,,,,1.7,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-06-15,N747SC,KSDL,KSDL,,,,,,,,1.5,1.5,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,8,1,0,0,8
2022-06-11,SCA69,KSDL,KSDL,CHD,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,2,0,0,2
2022-06-11,SCA40,KSDL,KSDL,CHD CGZ,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,1.2,0.00,0.00,0.00,0.00,4,1;ILS OR LOC RWY 05;05;KCGZ;;,1;VOR/DME-A;21;KSDL;;,1;VOR RWY 05;05;KCGZ;;,,,,0.0,0.0,0.0,0.0,,,,,,,,,,"""Anneli safety pilot""",,,,,,4,2,0,0,4
2022-05-26,,KSDL,KSDL,KCGZ E60 ,,,,,,,2.5,2.5,0.0,0.0,0.0,2.5,,,,,0.0,0,0.00,0.0,2.2,0.00,0.00,0.00,0.00,0,1;ILS OR LOC RWY 05;05;KCGZ;;,1;RNAV (GPS) RWY 05;05;KCGZ;;,1;VOR RWY 05;05;KCGZ;;,,,,2.5,0.0,0.0,0.0,,,,,,,,,,"""61.129 Instrument""",,,,,,0,0,0,0,0
2022-05-16,N747SC,KSDL,KSDL,,,,,,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-05-12,SCA40,KSDL,KSDL,E60 ,,,,,,,2.5,2.5,0.0,0.0,0.0,2.5,,,,,0.0,0,0.00,0.0,2.2,0.00,0.00,0.00,0.00,0,1;ILS OR LOC RWY 05;05;KCGZ;;,1;RNAV (GPS) RWY 05;05;KCGZ;;,1;VOR RWY 05;05;KCGZ;;,,,,2.5,0.0,0.0,0.0,,,,,,,,,,"""61.129""",,,,,,0,0,0,0,0
2022-05-10,SCA54,KSDL,KSDL,KCGZ E60,,,,,,,2.5,2.5,0.0,0.0,0.0,2.5,,,,,0.0,0,0.00,0.0,2.2,0.00,0.00,0.00,0.00,0,1;ILS OR LOC RWY 05;05;KCGZ;;,1;RNAV (GPS) RWY 05;05;KCGZ;;,1;VOR RWY 05;05;KCGZ;;,,,,2.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-05-10,SCA95,KSDL,KSDL,KDVT,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-05-09,SCA42,KSDL,KSDL,KTUS,,,,,,,2.4,2.4,0.0,2.4,0.0,2.4,,,,,0.0,0,205.30,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,2.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-05-06,SCA54,KSDL,KSDL,KCGZ ,,,,,,,2.5,2.5,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,4,,,,,,,2.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-05-06,N280SC,KSDL KDVT,KSDL,,,,,,,,1.5,1.5,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-05-06,N407SC,KSDL,KSDL,,,,,,,,1.3,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-05-05,SCA14,KSDL,KSDL,E60 P08,,,,,,,2.5,2.5,0.0,0.0,0.0,2.5,,,,,0.0,0,0.00,0.0,2.2,0.00,0.00,0.00,0.00,1,,,,,,,2.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-05-04,SCA77,KSDL,KSDL,E60 P08,,,,,,,2.5,2.5,0.0,0.0,0.0,2.5,,,,,0.0,0,0.00,0.0,2.2,0.00,0.00,0.00,0.00,0,,,,,,,2.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-05-04,SCA77,KSDL,KSDL,KDVT,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,"""Hit 1000""",,,,,,1,1,0,0,2
2022-05-04,SCA77,KSDL,KSDL,KDVT,,,,,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
2022-05-03,SCA77,KSDL,KSDL,P08,,,,,,,2.5,2.5,0.0,0.0,0.0,2.5,,,,,0.0,0,0.00,0.0,2.2,0.00,0.00,0.00,0.00,0,1;RNAV (GPS) RWY 23;23;P08;;,1;VOR/DME-A;21;KSDL;;CIRCLE,1;ILS OR LOC RWY 05;05;KCGZ;;,1;RNAV (GPS) RWY 05;05;KCGZ;;,1;VOR RWY 05;05;KCGZ;;,,2.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,0,0
